label,text
1,get ur st ringtone free reply msg tone gr top tone phone every week per wk opt send stop
0,ditto wont worry saying anything anymore like said last night whatever want ill peace
0,ive got ltgt way could pick
0,dont knw pa drink milk
0,maybe say hi find got card great escape wetherspoons
0,piggy r u awake bet ure still sleeping im going lunch
0,cause im freaky lol
0,missed call cause yelling scrappy miss u cant wait u come home im lonely today
0,hex place talk explain
0,log wat sdrybi
0,xy going e lunch
1,hi im sue year old work lapdancer love sex text live im bedroom text sue textoperator g da ppmsg
0,wanted ask wait finish lect co lect finish hour anyway
0,finished work yet
0,every king cry baby every great building map imprtant u r today u wil reach tomorw gud ni
0,dearme cherthalain case u r coming cochin pls call bfore u starti shall also reach accordinglyor tell day u r comingtmorow engaged an holiday
0,thanks love torch bold
1,forwarded please call immediately urgent message waiting
0,farm open
0,sorry trouble u buy dad big small sat n sun thanx
0,sister law hope great month saying hey abiola
0,purchase stuff today mail po box number
0,ah poop look like ill prob send laptop get fixed cuz gpu problem
0,good good job like entrepreneur
0,aight close still around alexs place
0,meet corporation st outside gap see mind working
0,mum ask buy food home
0,ku also dont msg reply msg
0,much r willing pay
0,sorry ill call later
0,important prevent dehydration giving enough fluid
0,thats bit weird even supposed happening good idea sure pub
0,true deari sat pray evening felt soso smsd time
0,dont think get away trek long family town sorry
0,wan na gym harri
0,quite late lar ard anyway wun b drivin
1,review keep fantastic nokia ngage game deck club nokia go wwwcnupdatescomnewsletter unsubscribe alert reply word
1,mths half price orange line rental latest camera phone free phone mths call mobilesdirect free update orstoptxt tc
0,height confidence aeronautics professor wer calld amp wer askd sit aeroplane aftr sat wer told dat plane w made student dey hurried plane bt didnt move saidif made studentsthis wont even start datz confidence
0,seems like weird timing night g want come smoke day shitstorm attributed always coming making everyone smoke
1,ampm cost p
0,save stress person dorm account send account detail money sent
0,also know lunch menu da know
0,stuff sell ill tell
1,urgent nd attempt contact uu call b tcsbcmwcnxx callcost ppm mobilesvary max
0,book lesson msg call work sth im going get spec membership px
1,guaranteed cash prize claim yr prize call customer service representative ampm
0,macha dont feel upseti assume mindsetbelieve one evening wonderful plan uslet life begin againcall anytime
0,oh send address
0,sfine anytime best
0,wondar full flim
0,ya even cooky jelly
0,world running stillmaybe feeling sameso itor admiti madthen correctionor let call lifeand keep running worldmay u r also runninglets run
0,got look scrumptious daddy want eat night long
0,co lar im ba dao ok pm lor u never ask go ah said u would ask fri said u ask today
0,alright omw got ta change order halfth
0,exactly anyways far jide study visiting
0,dunno u ask
1,email alertfrom jeri stewartsize kbsubject lowcost prescripiton drvgsto listen email call
0,didnt spring coming early yay
0,lol wont feel bad use money take steak dinner
0,even u dont get trouble convincingjust tel twice tel neglect msg dont c read itjust dont reply
0,leaving qatar tonite search opportunityall went fastpls add ur prayer dearrakhesh
0,one talking
0,thanks looking really appreciate
1,hi customer loyalty offerthe new nokia mobile txtauction txt word start get tctxt tc pmtmsg
0,wish
0,haha mayb ure rite u know well da feeling liked someone gd lor u faster go find one gal group attached liao
0,yes glad made
0,well little time thing good time ahead
0,got room soon hadnt put clock back til shouted everyone get realised wahay another hour bed
0,ok may free gym
0,men like shorter lady gaze eye
0,dunno jus say go lido time
0,promise take good care princess run please send pic get chance ttyl
1,u subscribed best mobile content service uk per day send stop helpline
0,reason weve spoken year anyways great week best exam
0,monday next week give full gist
1,realize year well thousand old lady running around tattoo
1,important customer service announcement premier
0,dont gim lip caveboy
0,get library
0,realy sorryi dont recognise number confused r u please
0,didnt holla
0,cant think anyone spare room top head
0,faith make thing possiblehope make thing worklove make thing beautifulmay three christmasmerry christmas
0,u made appointment
0,call youcarlos isare phone vibrate acting might hear text
1,romantic paris night flight book next year call tscs apply
0,grandma oh dear u still ill felt shit morning think hungover another night leave sat
1,urgent ur guaranteed award still unclaimed call closingdate claimcode mm pmmorefrommobilebremovedmobypoboxlsyf
0,nothing jus tot u would ask co u ba gua went mt faber yest yest jus went already mah today going jus call lor
0,wishing family merry x ma happy new year advance
1,ur awarded city break could win summer shopping spree every wk txt store skilgme tscswinawkage perwksub
0,im nt goin got somethin unless meetin dinner lor haha wonder go ti time
0,sorry ill call later
0,cant pick phone right pls send message
0,lol know theyre dramatic school already closed tomorrow apparently cant drive inch snow supposed get
0,getting anywhere damn job hunting
0,lol u drunkard hair moment yeah still tonight wats plan
0,idc get weaseling way shit twice row
0,wil ltgt minute got space
0,sleepingand surfing
0,thanks picking trash
0,dont go tell friend youre sure want live smoke much spend hour begging come smoke
0,hi kate lovely see tonight ill phone tomorrow got sing guy gave card xxx
0,happy new year dear brother really miss got number decided send text wishing happiness abiola
0,mean get door
0,opinion jada kusruthi lovable silent spl character matured stylish simple pls reply
0,hmmm thought said hour slave late punish
0,beerage
1,important customer service announcement premier call freephone
0,dont think turn like randomlly within min opening
0,supposed couldnt make shes still town though
0,time fix spelling sometimes get completely diff word go figure
1,ever thought living good life perfect partner txt back name age join mobile community psms
1,free top polyphonic tone call national rate get toppoly tune sent every week text subpoly per pole unsub
0,gud mrng dear hav nice day
0,hoping enjoyed game yesterday sorry ive touch pls know fondly bein thot great week abiola
0,e best ur driving tmr
0,ywhere u dogbreath sounding like jan c thats al
0,omg want scream weighed lost weight woohoo
0,generally isnt one uncountable noun u dictionary piece research
0,really getting hanging around
1,orange customer may claim free camera phone upgrade loyalty call offer end thmarch tc apply optout availa
0,petey boy whereare friendsare thekingshead come canlove nic
0,ok msg u b leave house
0,gim ltgt minute ago
1,last chance claim ur worth discount voucher today text shop savamob offer mobile c savamob pobox muz sub
0,appt lttimegt fault u dont listen told u twice
1,free st week nokia tone ur mobile every week txt nokia get txting tell ur mate wwwgetzedcouk pobox wwq normptone
1,guaranteed award even cashto claim ur award call free stop getstop php rg jx
0,k ill
0,dled imp
0,sure make sure know aint smokin yet
0,boooo always work quit
0,taking half day leave bec well
0,ugh dont wan na get bed warm
0,ssnervous ltgt
0,there ring come guy costume gift future yowifes hint hint
1,congratulation ur awarded either cd gift voucher free entry weekly draw txt music tncs wwwldewcomwinppmxage
0,borrow ur bag ok
1,u outbid simonwatson shinco dvd plyr bid visit sm acsmsrewards end bid notification reply end
0,wheres boytoy miss happened
0,lot used one babe model doesnt help youi bring hell match
0,also bringing galileo dobby
0,responding
0,boo babe u enjoyin yourjob u seemed b gettin well hunnyhope ure oktake care illspeak u soonlots loveme xxxx
0,good afternoon starshine hows boytoy crave yet ache fuck sip cappuccino miss babe teasing kiss
0,road cant txt
1,smsservices yourinclusive text credit pls goto wwwcomuknet login qxj unsubscribe stop extra charge help comuk cm ae
1,p alfie moon child need song ur mob tell ur m txt tone charity nokias poly charity polys zed profit charity
0,good evening ttyl
0,hmm bit piece lol sigh
0,hahahause brain dear
0,hey got mail
0,sorry light turned green meant another friend wanted ltgt worth may around
0,thanks yesterday sir wonderful hope enjoyed burial mojibiola
1,u secret admirer reveal think u r special call opt reply reveal stop per msg recd cust care
